Date,Time,Value,Chart Type
3/12/2019,6:00:00,969,Chart K
3/12/2019,6:00:00,1735,Chart L
3/12/2019,6:00:00,14,Chart M
3/12/2019,6:00:00,0,Chart N
3/12/2019,6:00:20,2.5,Chart A
3/12/2019,6:00:20,4.5,Chart C
3/12/2019,6:00:20,17,Chart H
3/12/2019,6:00:20,0,Chart D
3/12/2019,6:00:20,72,Chart B
3/12/2019,6:00:20,77,Chart F
3/12/2019,6:00:20,0,Chart G
3/12/2019,6:00:20,58,Chart I
3/12/2019,6:00:20,33,Chart J
3/12/2019,6:00:20,979,Chart K
3/12/2019,6:00:20,1753,Chart L
3/12/2019,6:00:20,16,Chart M
3/12/2019,6:00:20,0,Chart N
3/12/2019,6:00:40,2.6,Chart A
3/12/2019,6:00:40,4.7,Chart C
3/12/2019,6:00:40,16,Chart H
3/12/2019,6:00:40,0,Chart D
3/12/2019,6:00:40,71,Chart B
3/12/2019,6:00:40,78,Chart F
3/12/2019,6:00:40,0,Chart G
3/12/2019,6:00:40,60,Chart I
3/12/2019,6:00:40,33,Chart J
3/12/2019,6:00:40,933,Chart K
3/12/2019,6:00:40,1671,Chart L
3/12/2019,6:00:40,15,Chart M
3/12/2019,6:00:40,0,Chart N
3/12/2019,6:01:00,2.5,Chart A
3/12/2019,6:01:00,4.5,Chart C
3/12/2019,6:01:00,16,Chart H
3/12/2019,6:01:00,0,Chart D
3/12/2019,6:01:00,72,Chart B
3/12/2019,6:01:00,77,Chart F
3/12/2019,6:01:00,0,Chart G
3/12/2019,6:01:00,58,Chart I
3/12/2019,6:01:00,33,Chart J
3/12/2019,6:01:00,983,Chart K
3/12/2019,6:01:00,1760,Chart L
3/12/2019,6:01:00,15,Chart M
3/12/2019,6:01:00,0,Chart N
3/12/2019,6:01:20,2.6,Chart A
3/12/2019,6:01:20,4.6,Chart C
3/12/2019,6:01:20,16,Chart H
3/12/2019,6:01:20,0,Chart D
3/12/2019,6:01:20,69,Chart B
3/12/2019,6:01:20,77,Chart F
3/12/2019,6:01:20,0,Chart G
3/12/2019,6:01:20,60,Chart I
3/12/2019,6:01:20,34,Chart J
3/12/2019,6:01:20,924,Chart K
3/12/2019,6:01:20,1653,Chart L
3/12/2019,6:01:20,14,Chart M
3/12/2019,6:01:20,0,Chart N
3/12/2019,6:01:40,2.6,Chart A
3/12/2019,6:01:40,4.6,Chart C
3/12/2019,6:01:40,16,Chart H
3/12/2019,6:01:40,0,Chart D
3/12/2019,6:01:40,70,Chart B
3/12/2019,6:01:40,77,Chart F
3/12/2019,6:01:40,0,Chart G
3/12/2019,6:01:40,60,Chart I
3/12/2019,6:01:40,33,Chart J
3/12/2019,6:01:40,935,Chart K
3/12/2019,6:01:40,1673,Chart L
3/12/2019,6:01:40,15,Chart M
3/12/2019,6:01:40,0,Chart N
3/12/2019,6:02:00,2.6,Chart A
3/12/2019,6:02:00,4.6,Chart C
3/12/2019,6:02:00,17,Chart H
3/12/2019,6:02:00,0,Chart D
3/12/2019,6:02:00,71,Chart B
3/12/2019,6:02:00,79,Chart F
3/12/2019,6:02:00,0,Chart G
3/12/2019,6:02:00,59,Chart I
3/12/2019,6:02:00,33,Chart J
3/12/2019,6:02:00,941,Chart K
3/12/2019,6:02:00,1685,Chart L
3/12/2019,6:02:00,15,Chart M
3/12/2019,6:02:00,0,Chart N
3/12/2019,6:02:20,2.6,Chart A
3/12/2019,6:02:20,4.6,Chart C
3/12/2019,6:02:20,17,Chart H
3/12/2019,6:02:20,0,Chart D
3/12/2019,6:02:20,71,Chart B
3/12/2019,6:02:20,77,Chart F
3/12/2019,6:02:20,0,Chart G
3/12/2019,6:02:20,60,Chart I
3/12/2019,6:02:20,33,Chart J
3/12/2019,6:02:20,948,Chart K
3/12/2019,6:02:20,1696,Chart L
3/12/2019,6:02:20,12,Chart M
3/12/2019,6:02:20,0,Chart N
3/12/2019,6:02:40,2.5,Chart A
3/12/2019,6:02:40,4.5,Chart C
3/12/2019,6:02:40,16,Chart H
3/12/2019,6:02:40,0,Chart D
3/12/2019,6:02:40,70,Chart B
3/12/2019,6:02:40,75,Chart F
3/12/2019,6:02:40,0,Chart G
3/12/2019,6:02:40,60,Chart I
3/12/2019,6:02:40,33,Chart J
3/12/2019,6:02:40,950,Chart K
3/12/2019,6:02:40,1701,Chart L
3/12/2019,6:02:40,15,Chart M
3/12/2019,6:02:40,0,Chart N
3/12/2019,6:03:00,2.5,Chart A
3/12/2019,6:03:00,4.4,Chart C
3/12/2019,6:03:00,17,Chart H
3/12/2019,6:03:00,0,Chart D
3/12/2019,6:03:00,70,Chart B
3/12/2019,6:03:00,76,Chart F
3/12/2019,6:03:00,0,Chart G
3/12/2019,6:03:00,58,Chart I
3/12/2019,6:03:00,32,Chart J
3/12/2019,6:03:00,957,Chart K
3/12/2019,6:03:00,1713,Chart L
3/12/2019,6:03:00,16,Chart M
3/12/2019,6:03:00,0,Chart N
3/12/2019,6:03:20,2.5,Chart A
3/12/2019,6:03:20,4.5,Chart C
3/12/2019,6:03:20,17,Chart H
3/12/2019,6:03:20,0,Chart D
3/12/2019,6:03:20,72,Chart B
3/12/2019,6:03:20,78,Chart F
3/12/2019,6:03:20,0,Chart G
3/12/2019,6:03:20,57,Chart I
3/12/2019,6:03:20,32,Chart J
3/12/2019,6:03:20,964,Chart K
3/12/2019,6:03:20,1726,Chart L
3/12/2019,6:03:20,15,Chart M
3/12/2019,6:03:20,0,Chart N
3/12/2019,6:03:40,2.6,Chart A
3/12/2019,6:03:40,4.6,Chart C
3/12/2019,6:03:40,16,Chart H
3/12/2019,6:03:40,0,Chart D
3/12/2019,6:03:40,72,Chart B
3/12/2019,6:03:40,79,Chart F
3/12/2019,6:03:40,0,Chart G
3/12/2019,6:03:40,59,Chart I
3/12/2019,6:03:40,33,Chart J
3/12/2019,6:03:40,952,Chart K
3/12/2019,6:03:40,1704,Chart L
3/12/2019,6:03:40,15,Chart M
3/12/2019,6:03:40,0,Chart N
3/12/2019,6:04:00,2.6,Chart A
3/12/2019,6:04:00,4.6,Chart C
3/12/2019,6:04:00,16,Chart H
3/12/2019,6:04:00,0,Chart D
3/12/2019,6:04:00,71,Chart B
3/12/2019,6:04:00,78,Chart F
3/12/2019,6:04:00,0,Chart G
3/12/2019,6:04:00,60,Chart I
3/12/2019,6:04:00,33,Chart J
3/12/2019,6:04:00,936,Chart K
3/12/2019,6:04:00,1676,Chart L
3/12/2019,6:04:00,15,Chart M
3/12/2019,6:04:00,0,Chart N
3/12/2019,6:04:20,2.6,Chart A
3/12/2019,6:04:20,4.6,Chart C
3/12/2019,6:04:20,16,Chart H
3/12/2019,6:04:20,0,Chart D
3/12/2019,6:04:20,71,Chart B
3/12/2019,6:04:20,78,Chart F
3/12/2019,6:04:20,0,Chart G
3/12/2019,6:04:20,60,Chart I
3/12/2019,6:04:20,33,Chart J
3/12/2019,6:04:20,947,Chart K
3/12/2019,6:04:20,1695,Chart L
3/12/2019,6:04:20,16,Chart M
3/12/2019,6:04:20,0,Chart N
3/12/2019,6:04:40,2.6,Chart A
3/12/2019,6:04:40,4.7,Chart C
3/12/2019,6:04:40,16,Chart H
3/12/2019,6:04:40,0,Chart D
3/12/2019,6:04:40,71,Chart B
3/12/2019,6:04:40,78,Chart F
3/12/2019,6:04:40,0,Chart G
3/12/2019,6:04:40,60,Chart I
3/12/2019,6:04:40,34,Chart J
3/12/2019,6:04:40,947,Chart K
3/12/2019,6:04:40,1696,Chart L
3/12/2019,6:04:40,14,Chart M
3/12/2019,6:04:40,0,Chart N
3/12/2019,6:05:00,2.6,Chart A
3/12/2019,6:05:00,4.7,Chart C
3/12/2019,6:05:00,16,Chart H
3/12/2019,6:05:00,0,Chart D
3/12/2019,6:05:00,72,Chart B
3/12/2019,6:05:00,80,Chart F
3/12/2019,6:05:00,0,Chart G
3/12/2019,6:05:00,58,Chart I
3/12/2019,6:05:00,32,Chart J
3/12/2019,6:05:00,951,Chart K
3/12/2019,6:05:00,1703,Chart L
3/12/2019,6:05:00,15,Chart M
3/12/2019,6:05:00,0,Chart N
3/12/2019,6:05:20,2.6,Chart A
3/12/2019,6:05:20,4.6,Chart C
3/12/2019,6:05:20,16,Chart H
3/12/2019,6:05:20,0,Chart D
3/12/2019,6:05:20,71,Chart B
3/12/2019,6:05:20,77,Chart F
3/12/2019,6:05:20,0,Chart G
3/12/2019,6:05:20,59,Chart I
3/12/2019,6:05:20,33,Chart J
3/12/2019,6:05:20,959,Chart K
3/12/2019,6:05:20,1717,Chart L
3/12/2019,6:05:20,17,Chart M
3/12/2019,6:05:20,0,Chart N
3/12/2019,6:05:40,2.6,Chart A
3/12/2019,6:05:40,4.7,Chart C
3/12/2019,6:05:40,16,Chart H
3/12/2019,6:05:40,0,Chart D
3/12/2019,6:05:40,71,Chart B
3/12/2019,6:05:40,78,Chart F
3/12/2019,6:05:40,0,Chart G
3/12/2019,6:05:40,60,Chart I
3/12/2019,6:05:40,34,Chart J
3/12/2019,6:05:40,941,Chart K
3/12/2019,6:05:40,1685,Chart L
3/12/2019,6:05:40,9,Chart M
3/12/2019,6:05:40,0,Chart N
3/12/2019,6:06:00,2.6,Chart A
3/12/2019,6:06:00,4.7,Chart C
3/12/2019,6:06:00,15,Chart H
3/12/2019,6:06:00,0,Chart D
3/12/2019,6:06:00,71,Chart B
3/12/2019,6:06:00,77,Chart F
3/12/2019,6:06:00,0,Chart G
3/12/2019,6:06:00,61,Chart I
3/12/2019,6:06:00,34,Chart J
3/12/2019,6:06:00,952,Chart K
3/12/2019,6:06:00,1703,Chart L
3/12/2019,6:06:00,14,Chart M
3/12/2019,6:06:00,0,Chart N
3/12/2019,6:06:20,2.6,Chart A
3/12/2019,6:06:20,4.7,Chart C
3/12/2019,6:06:20,15,Chart H
3/12/2019,6:06:20,0,Chart D
3/12/2019,6:06:20,72,Chart B
3/12/2019,6:06:20,78,Chart F
3/12/2019,6:06:20,0,Chart G
3/12/2019,6:06:20,61,Chart I
3/12/2019,6:06:20,34,Chart J
3/12/2019,6:06:20,964,Chart K
3/12/2019,6:06:20,1726,Chart L
3/12/2019,6:06:20,13,Chart M
3/12/2019,6:06:20,0,Chart N
3/12/2019,6:06:40,2.6,Chart A
3/12/2019,6:06:40,4.7,Chart C
3/12/2019,6:06:40,16,Chart H
3/12/2019,6:06:40,0,Chart D
3/12/2019,6:06:40,72,Chart B
3/12/2019,6:06:40,77,Chart F
3/12/2019,6:06:40,0,Chart G
3/12/2019,6:06:40,60,Chart I
3/12/2019,6:06:40,34,Chart J
3/12/2019,6:06:40,972,Chart K
3/12/2019,6:06:40,1741,Chart L
3/12/2019,6:06:40,13,Chart M
3/12/2019,6:06:40,0,Chart N
3/12/2019,6:07:00,2.6,Chart A
3/12/2019,6:07:00,4.7,Chart C
3/12/2019,6:07:00,16,Chart H
3/12/2019,6:07:00,0,Chart D
3/12/2019,6:07:00,72,Chart B
3/12/2019,6:07:00,80,Chart F
3/12/2019,6:07:00,0,Chart G
3/12/2019,6:07:00,59,Chart I
3/12/2019,6:07:00,33,Chart J
3/12/2019,6:07:00,951,Chart K
3/12/2019,6:07:00,1702,Chart L
3/12/2019,6:07:00,16,Chart M
3/12/2019,6:07:00,0,Chart N
3/12/2019,6:07:20,2.6,Chart A
3/12/2019,6:07:20,4.7,Chart C
3/12/2019,6:07:20,15,Chart H
3/12/2019,6:07:20,0,Chart D
3/12/2019,6:07:20,73,Chart B
3/12/2019,6:07:20,79,Chart F
3/12/2019,6:07:20,0,Chart G
3/12/2019,6:07:20,60,Chart I
3/12/2019,6:07:20,33,Chart J
3/12/2019,6:07:20,971,Chart K
3/12/2019,6:07:20,1738,Chart L
3/12/2019,6:07:20,10,Chart M
3/12/2019,6:07:20,0,Chart N
3/12/2019,6:07:40,2.5,Chart A
3/12/2019,6:07:40,4.5,Chart C
3/12/2019,6:07:40,16,Chart H
3/12/2019,6:07:40,0,Chart D
3/12/2019,6:07:40,72,Chart B
3/12/2019,6:07:40,76,Chart F
3/12/2019,6:07:40,0,Chart G
3/12/2019,6:07:40,60,Chart I
3/12/2019,6:07:40,33,Chart J
3/12/2019,6:07:40,985,Chart K
3/12/2019,6:07:40,1763,Chart L
3/12/2019,6:07:40,12,Chart M
3/12/2019,6:07:40,0,Chart N
3/12/2019,6:08:00,2.6,Chart A
3/12/2019,6:08:00,4.6,Chart C
3/12/2019,6:08:00,16,Chart H
3/12/2019,6:08:00,0,Chart D
3/12/2019,6:08:00,72,Chart B
3/12/2019,6:08:00,79,Chart F
3/12/2019,6:08:00,0,Chart G
3/12/2019,6:08:00,58,Chart I
3/12/2019,6:08:00,32,Chart J
3/12/2019,6:08:00,966,Chart K
3/12/2019,6:08:00,1730,Chart L
3/12/2019,6:08:00,15,Chart M
3/12/2019,6:08:00,0,Chart N
3/12/2019,6:08:20,2.6,Chart A
3/12/2019,6:08:20,4.7,Chart C
3/12/2019,6:08:20,16,Chart H
3/12/2019,6:08:20,0,Chart D
3/12/2019,6:08:20,71,Chart B
3/12/2019,6:08:20,78,Chart F
3/12/2019,6:08:20,0,Chart G
3/12/2019,6:08:20,60,Chart I
3/12/2019,6:08:20,33,Chart J
3/12/2019,6:08:20,942,Chart K
3/12/2019,6:08:20,1687,Chart L
3/12/2019,6:08:20,11,Chart M
3/12/2019,6:08:20,0,Chart N
3/12/2019,6:08:40,2.6,Chart A
3/12/2019,6:08:40,4.7,Chart C
3/12/2019,6:08:40,16,Chart H
3/12/2019,6:08:40,0,Chart D
3/12/2019,6:08:40,72,Chart B
3/12/2019,6:08:40,79,Chart F
3/12/2019,6:08:40,0,Chart G
3/12/2019,6:08:40,59,Chart I
3/12/2019,6:08:40,33,Chart J
3/12/2019,6:08:40,971,Chart K
3/12/2019,6:08:40,1737,Chart L
3/12/2019,6:08:40,12,Chart M
3/12/2019,6:08:40,0,Chart N
3/12/2019,6:09:00,2.6,Chart A
3/12/2019,6:09:00,4.6,Chart C
3/12/2019,6:09:00,16,Chart H
3/12/2019,6:09:00,0,Chart D
3/12/2019,6:09:00,70,Chart B
3/12/2019,6:09:00,78,Chart F
3/12/2019,6:09:00,0,Chart G
3/12/2019,6:09:00,59,Chart I
3/12/2019,6:09:00,33,Chart J
3/12/2019,6:09:00,941,Chart K
3/12/2019,6:09:00,1685,Chart L
3/12/2019,6:09:00,13,Chart M
3/12/2019,6:09:00,0,Chart N
3/12/2019,6:09:20,2.5,Chart A
3/12/2019,6:09:20,4.6,Chart C
3/12/2019,6:09:20,15,Chart H
3/12/2019,6:09:20,0,Chart D
3/12/2019,6:09:20,72,Chart B
3/12/2019,6:09:20,77,Chart F
3/12/2019,6:09:20,0,Chart G
3/12/2019,6:09:20,59,Chart I
3/12/2019,6:09:20,33,Chart J
3/12/2019,6:09:20,985,Chart K
3/12/2019,6:09:20,1763,Chart L
3/12/2019,6:09:20,17,Chart M
3/12/2019,6:09:20,0,Chart N
3/12/2019,6:09:40,2.6,Chart A
3/12/2019,6:09:40,4.6,Chart C
3/12/2019,6:09:40,16,Chart H
3/12/2019,6:09:40,0,Chart D
3/12/2019,6:09:40,71,Chart B
3/12/2019,6:09:40,78,Chart F
3/12/2019,6:09:40,0,Chart G
3/12/2019,6:09:40,59,Chart I
3/12/2019,6:09:40,33,Chart J
3/12/2019,6:09:40,970,Chart K
3/12/2019,6:09:40,1736,Chart L
3/12/2019,6:09:40,17,Chart M
3/12/2019,6:09:40,0,Chart N
3/12/2019,6:10:00,2.7,Chart A
3/12/2019,6:10:00,4.8,Chart C
3/12/2019,6:10:00,15,Chart H
3/12/2019,6:10:00,0,Chart D
3/12/2019,6:10:00,73,Chart B
3/12/2019,6:10:00,80,Chart F
3/12/2019,6:10:00,0,Chart G
3/12/2019,6:10:00,60,Chart I
3/12/2019,6:10:00,33,Chart J
3/12/2019,6:10:00,969,Chart K
3/12/2019,6:10:00,1735,Chart L
3/12/2019,6:10:00,16,Chart M
3/12/2019,6:10:00,0,Chart N
3/12/2019,6:10:20,2.6,Chart A
3/12/2019,6:10:20,4.7,Chart C
3/12/2019,6:10:20,16,Chart H
3/12/2019,6:10:20,0,Chart D
3/12/2019,6:10:20,71,Chart B
3/12/2019,6:10:20,77,Chart F
3/12/2019,6:10:20,0,Chart G
3/12/2019,6:10:20,61,Chart I
3/12/2019,6:10:20,34,Chart J
3/12/2019,6:10:20,941,Chart K
3/12/2019,6:10:20,1685,Chart L
3/12/2019,6:10:20,13,Chart M
3/12/2019,6:10:20,0,Chart N
3/12/2019,6:10:40,2.6,Chart A
3/12/2019,6:10:40,4.6,Chart C
3/12/2019,6:10:40,16,Chart H
3/12/2019,6:10:40,0,Chart D
3/12/2019,6:10:40,71,Chart B
3/12/2019,6:10:40,78,Chart F
3/12/2019,6:10:40,0,Chart G
3/12/2019,6:10:40,60,Chart I
3/12/2019,6:10:40,33,Chart J
3/12/2019,6:10:40,955,Chart K
3/12/2019,6:10:40,1709,Chart L
3/12/2019,6:10:40,11,Chart M
3/12/2019,6:10:40,0,Chart N
3/12/2019,6:11:00,2.7,Chart A
3/12/2019,6:11:00,4.9,Chart C
3/12/2019,6:11:00,15,Chart H
3/12/2019,6:11:00,0,Chart D
3/12/2019,6:11:00,71,Chart B
3/12/2019,6:11:00,80,Chart F
3/12/2019,6:11:00,0,Chart G
3/12/2019,6:11:00,61,Chart I
3/12/2019,6:11:00,34,Chart J
3/12/2019,6:11:00,915,Chart K
3/12/2019,6:11:00,1638,Chart L
3/12/2019,6:11:00,12,Chart M
3/12/2019,6:11:00,0,Chart N
3/12/2019,6:11:20,2.6,Chart A
3/12/2019,6:11:20,4.6,Chart C
3/12/2019,6:11:20,15,Chart H
3/12/2019,6:11:20,0,Chart D
3/12/2019,6:11:20,68,Chart B
3/12/2019,6:11:20,76,Chart F
3/12/2019,6:11:20,0,Chart G
3/12/2019,6:11:20,61,Chart I
3/12/2019,6:11:20,34,Chart J
3/12/2019,6:11:20,917,Chart K
3/12/2019,6:11:20,1642,Chart L
3/12/2019,6:11:20,12,Chart M
3/12/2019,6:11:20,0,Chart N
3/12/2019,6:11:40,2.6,Chart A
3/12/2019,6:11:40,4.7,Chart C
3/12/2019,6:11:40,15,Chart H
3/12/2019,6:11:40,0,Chart D
3/12/2019,6:11:40,69,Chart B
3/12/2019,6:11:40,78,Chart F
3/12/2019,6:11:40,0,Chart G
3/12/2019,6:11:40,60,Chart I
3/12/2019,6:11:40,33,Chart J
3/12/2019,6:11:40,931,Chart K
3/12/2019,6:11:40,1666,Chart L
3/12/2019,6:11:40,12,Chart M
3/12/2019,6:11:40,0,Chart N
3/12/2019,6:12:00,2.6,Chart A
3/12/2019,6:12:00,4.7,Chart C
3/12/2019,6:12:00,15,Chart H
3/12/2019,6:12:00,0,Chart D
3/12/2019,6:12:00,70,Chart B
3/12/2019,6:12:00,79,Chart F
3/12/2019,6:12:00,0,Chart G
3/12/2019,6:12:00,59,Chart I
3/12/2019,6:12:00,33,Chart J
3/12/2019,6:12:00,940,Chart K
3/12/2019,6:12:00,1682,Chart L
3/12/2019,6:12:00,12,Chart M
3/12/2019,6:12:00,0,Chart N
3/12/2019,6:12:20,2.5,Chart A
3/12/2019,6:12:20,4.5,Chart C
3/12/2019,6:12:20,16,Chart H
3/12/2019,6:12:20,0,Chart D
3/12/2019,6:12:20,68,Chart B
3/12/2019,6:12:20,78,Chart F
3/12/2019,6:12:20,0,Chart G
3/12/2019,6:12:20,58,Chart I
3/12/2019,6:12:20,32,Chart J
3/12/2019,6:12:20,931,Chart K
3/12/2019,6:12:20,1667,Chart L
3/12/2019,6:12:20,12,Chart M
3/12/2019,6:12:20,0,Chart N
3/12/2019,6:12:40,2.5,Chart A
3/12/2019,6:12:40,4.5,Chart C
3/12/2019,6:12:40,15,Chart H
3/12/2019,6:12:40,0,Chart D
3/12/2019,6:12:40,67,Chart B
3/12/2019,6:12:40,78,Chart F
3/12/2019,6:12:40,0,Chart G
3/12/2019,6:12:40,58,Chart I
3/12/2019,6:12:40,32,Chart J
3/12/2019,6:12:40,912,Chart K
3/12/2019,6:12:40,1633,Chart L
3/12/2019,6:12:40,14,Chart M
3/12/2019,6:12:40,0,Chart N
3/12/2019,6:13:00,2.5,Chart A
3/12/2019,6:13:00,4.5,Chart C
3/12/2019,6:13:00,14,Chart H
3/12/2019,6:13:00,0,Chart D
3/12/2019,6:13:00,66,Chart B
3/12/2019,6:13:00,76,Chart F
3/12/2019,6:13:00,0,Chart G
3/12/2019,6:13:00,59,Chart I
3/12/2019,6:13:00,33,Chart J
3/12/2019,6:13:00,932,Chart K
3/12/2019,6:13:00,1669,Chart L
3/12/2019,6:13:00,16,Chart M
3/12/2019,6:13:00,0,Chart N
3/12/2019,6:13:20,2.5,Chart A
3/12/2019,6:13:20,4.5,Chart C
3/12/2019,6:13:20,14,Chart H
3/12/2019,6:13:20,0,Chart D
3/12/2019,6:13:20,67,Chart B
3/12/2019,6:13:20,78,Chart F
3/12/2019,6:13:20,0,Chart G
3/12/2019,6:13:20,58,Chart I
3/12/2019,6:13:20,32,Chart J
3/12/2019,6:13:20,934,Chart K
3/12/2019,6:13:20,1671,Chart L
3/12/2019,6:13:20,14,Chart M
3/12/2019,6:13:20,0,Chart N
3/12/2019,6:13:40,2.5,Chart A
3/12/2019,6:13:40,4.5,Chart C
3/12/2019,6:13:40,15,Chart H
3/12/2019,6:13:40,0,Chart D
3/12/2019,6:13:40,66,Chart B
3/12/2019,6:13:40,77,Chart F
3/12/2019,6:13:40,0,Chart G
3/12/2019,6:13:40,58,Chart I
3/12/2019,6:13:40,32,Chart J
3/12/2019,6:13:40,919,Chart K
3/12/2019,6:13:40,1645,Chart L
3/12/2019,6:13:40,15,Chart M
3/12/2019,6:13:40,0,Chart N
3/12/2019,6:14:00,2.4,Chart A
3/12/2019,6:14:00,4.3,Chart C
3/12/2019,6:14:00,14,Chart H
3/12/2019,6:14:00,0,Chart D
3/12/2019,6:14:00,66,Chart B
3/12/2019,6:14:00,73,Chart F
3/12/2019,6:14:00,0,Chart G
3/12/2019,6:14:00,58,Chart I
3/12/2019,6:14:00,32,Chart J
3/12/2019,6:14:00,964,Chart K
3/12/2019,6:14:00,1726,Chart L
3/12/2019,6:14:00,15,Chart M
3/12/2019,6:14:00,0,Chart N
3/12/2019,6:14:20,2.5,Chart A
3/12/2019,6:14:20,4.4,Chart C
3/12/2019,6:14:20,15,Chart H
3/12/2019,6:14:20,0,Chart D
3/12/2019,6:14:20,65,Chart B
3/12/2019,6:14:20,75,Chart F
3/12/2019,6:14:20,0,Chart G
3/12/2019,6:14:20,58,Chart I
3/12/2019,6:14:20,33,Chart J
3/12/2019,6:14:20,918,Chart K
3/12/2019,6:14:20,1644,Chart L
3/12/2019,6:14:20,15,Chart M
3/12/2019,6:14:20,0,Chart N
3/12/2019,6:14:40,2.4,Chart A
3/12/2019,6:14:40,4.4,Chart C
3/12/2019,6:14:40,15,Chart H
3/12/2019,6:14:40,0,Chart D
3/12/2019,6:14:40,66,Chart B
3/12/2019,6:14:40,76,Chart F
3/12/2019,6:14:40,0,Chart G
3/12/2019,6:14:40,58,Chart I
3/12/2019,6:14:40,32,Chart J
3/12/2019,6:14:40,935,Chart K
3/12/2019,6:14:40,1674,Chart L
3/12/2019,6:14:40,17,Chart M
3/12/2019,6:14:40,0,Chart N
3/12/2019,6:15:00,2.5,Chart A
3/12/2019,6:15:00,4.4,Chart C
3/12/2019,6:15:00,15,Chart H
3/12/2019,6:15:00,0,Chart D
3/12/2019,6:15:00,65,Chart B
3/12/2019,6:15:00,74,Chart F
3/12/2019,6:15:00,0,Chart G
3/12/2019,6:15:00,59,Chart I
3/12/2019,6:15:00,33,Chart J
3/12/2019,6:15:00,918,Chart K
3/12/2019,6:15:00,1643,Chart L
3/12/2019,6:15:00,13,Chart M
3/12/2019,6:15:00,0,Chart N
3/12/2019,6:15:20,2.4,Chart A
3/12/2019,6:15:20,4.3,Chart C
3/12/2019,6:15:20,14,Chart H
3/12/2019,6:15:20,0,Chart D
3/12/2019,6:15:20,65,Chart B
3/12/2019,6:15:20,72,Chart F
3/12/2019,6:15:20,0,Chart G
3/12/2019,6:15:20,60,Chart I
3/12/2019,6:15:20,34,Chart J
3/12/2019,6:15:20,937,Chart K
3/12/2019,6:15:20,1676,Chart L
3/12/2019,6:15:20,13,Chart M
3/12/2019,6:15:20,0,Chart N
3/12/2019,6:15:40,2.5,Chart A
3/12/2019,6:15:40,4.5,Chart C
3/12/2019,6:15:40,13,Chart H
3/12/2019,6:15:40,0,Chart D
3/12/2019,6:15:40,63,Chart B
3/12/2019,6:15:40,73,Chart F
3/12/2019,6:15:40,0,Chart G
3/12/2019,6:15:40,62,Chart I
3/12/2019,6:15:40,35,Chart J
3/12/2019,6:15:40,885,Chart K
3/12/2019,6:15:40,1585,Chart L
3/12/2019,6:15:40,12,Chart M
3/12/2019,6:15:40,0,Chart N
3/12/2019,6:16:00,2.5,Chart A
3/12/2019,6:16:00,4.4,Chart C
3/12/2019,6:16:00,14,Chart H
3/12/2019,6:16:00,0,Chart D
3/12/2019,6:16:00,65,Chart B
3/12/2019,6:16:00,76,Chart F
3/12/2019,6:16:00,0,Chart G
3/12/2019,6:16:00,58,Chart I
3/12/2019,6:16:00,33,Chart J
3/12/2019,6:16:00,913,Chart K
3/12/2019,6:16:00,1634,Chart L
3/12/2019,6:16:00,12,Chart M
3/12/2019,6:16:00,0,Chart N
3/12/2019,6:16:20,2.5,Chart A
3/12/2019,6:16:20,4.6,Chart C
3/12/2019,6:16:20,13,Chart H
3/12/2019,6:16:20,0,Chart D
3/12/2019,6:16:20,65,Chart B
3/12/2019,6:16:20,74,Chart F
3/12/2019,6:16:20,0,Chart G
3/12/2019,6:16:20,61,Chart I
3/12/2019,6:16:20,34,Chart J
3/12/2019,6:16:20,898,Chart K
3/12/2019,6:16:20,1607,Chart L
3/12/2019,6:16:20,13,Chart M
3/12/2019,6:16:20,0,Chart N
3/12/2019,6:16:40,2.5,Chart A
3/12/2019,6:16:40,4.5,Chart C
3/12/2019,6:16:40,13,Chart H
3/12/2019,6:16:40,0,Chart D
3/12/2019,6:16:40,64,Chart B
3/12/2019,6:16:40,72,Chart F
3/12/2019,6:16:40,0,Chart G
3/12/2019,6:16:40,62,Chart I
3/12/2019,6:16:40,35,Chart J
3/12/2019,6:16:40,914,Chart K
3/12/2019,6:16:40,1636,Chart L
3/12/2019,6:16:40,15,Chart M
3/12/2019,6:16:40,0,Chart N
3/12/2019,6:17:00,2.6,Chart A
3/12/2019,6:17:00,4.6,Chart C
3/12/2019,6:17:00,14,Chart H
3/12/2019,6:17:00,0,Chart D
3/12/2019,6:17:00,65,Chart B
3/12/2019,6:17:00,74,Chart F
3/12/2019,6:17:00,0,Chart G
3/12/2019,6:17:00,62,Chart I
3/12/2019,6:17:00,35,Chart J
3/12/2019,6:17:00,884,Chart K
3/12/2019,6:17:00,1582,Chart L
3/12/2019,6:17:00,14,Chart M
3/12/2019,6:17:00,0,Chart N
3/12/2019,6:17:20,2.6,Chart A
3/12/2019,6:17:20,4.6,Chart C
3/12/2019,6:17:20,14,Chart H
3/12/2019,6:17:20,0,Chart D
3/12/2019,6:17:20,64,Chart B
3/12/2019,6:17:20,75,Chart F
3/12/2019,6:17:20,0,Chart G
3/12/2019,6:17:20,61,Chart I
3/12/2019,6:17:20,34,Chart J
3/12/2019,6:17:20,884,Chart K
3/12/2019,6:17:20,1583,Chart L
3/12/2019,6:17:20,17,Chart M
3/12/2019,6:17:20,0,Chart N
3/12/2019,6:17:40,2.5,Chart A
3/12/2019,6:17:40,4.5,Chart C
3/12/2019,6:17:40,14,Chart H
3/12/2019,6:17:40,0,Chart D
3/12/2019,6:17:40,67,Chart B
3/12/2019,6:17:40,75,Chart F
